 Persistent EPS in the Last Four Seasons, Debt ratio %, Net worth/Assets,Bankrupt?
0.207809397749835,0.166006590682347,0.833993409317653,0
0.18606410135199,0.220334371315416,0.779665628684584,1
0.268412593362957,0.0522417389727,0.9477582610273,0
0.190602250165453,0.148381050276627,0.851618949723373,0
0.238725536541552,0.0965323336457357,0.903467666354264,0
0.204783965207526,0.157420564138223,0.842579435861777,0
0.220762030821594,0.0357650331045742,0.964234966895426,0
0.201191264063534,0.197539075490522,0.802460924509478,1
0.215089344804765,0.12210901835112,0.87789098164888,0
0.208754845419306,0.109199746047102,0.890800253952898,0
0.227758343575683,0.136832239925023,0.863167760074977,0
0.169235132835398,0.102639296187683,0.897360703812317,1
0.236551006901768,0.112525319708559,0.887474680291441,0
0.241183700482178,0.0493394201408834,0.950660579859117,0
0.192020421669661,0.164827523656922,0.835172476343078,1
0.22586744823674,0.139341536415032,0.860658463584968,0
0.20364942800416,0.0678114702058832,0.932188529794117,0
0.212347546563298,0.153157783353992,0.846842216646008,0
0.265859884655384,0.0819602745109895,0.91803972548901,0
0.229649238914626,0.136499682558878,0.863500317441122,0
0.185118653682519,0.153974060525441,0.846025939474559,1
0.198071286754278,0.175076337031774,0.824923662968226,1
0.121206391226246,0.247362215436708,0.752637784563292,1
0.195802212347547,0.215648335701545,0.784351664298455,1
0.214427531436135,0.0842881760740091,0.915711823925991,0
0.217358419211497,0.144874081688182,0.855125918311818,0
0.277110711922095,0.0451371043323155,0.954862895667684,0
0.200813084995745,0.127248541282462,0.872751458717538,1
0.191642242601872,0.147685703056505,0.852314296943495,0
0.169235132835398,0.102639296187683,0.897360703812317,1
0.216980240143708,0.0663905432778063,0.933609456722194,0
0.137751725441997,0.164192641412462,0.835807358587538,1
0.258107213765718,0.0601928832723645,0.939807116727636,0
0.215940247707289,0.0659068234725036,0.934093176527496,1
0.256216318426775,0.0730416906007195,0.926958309399281,0
0.204783965207526,0.175439126885751,0.824560873114249,1
0.186347735652832,0.161199625117151,0.838800374882849,1
0.0795121490025527,0.525410406022311,0.474589593977688,1
0.245627304528694,0.150678719351815,0.849321280648185,0
0.160347924742366,0.0704416966472171,0.929558303352783,1
0.185118653682519,0.153974060525441,0.846025939474559,1
0.248558192304056,0.12253227318076,0.87746772681924,0
0.232580126689988,0.234120385766545,0.765879614233455,0
0.199962182093221,0.184055385917707,0.815944614082293,0
0.174435095017491,0.180427487377936,0.819572512622064,1
0.195424033279758,0.196934425733894,0.803065574266106,1
0.177744161860641,0.186201892553738,0.813798107446262,1
0.192398600737449,0.157934516431357,0.842065483568643,1
0.143708045759667,0.293708619282281,0.706291380717719,1
0.112319183133214,0.29519001118602,0.704809988813979,1
0.227285619740947,0.100099767209844,0.899900232790156,0
0.203365793703318,0.235692475133779,0.764307524866221,1
0.189278623428193,0.227318076004474,0.772681923995526,1
0.243547319655857,0.0708044865011942,0.929195513498806,0
0.163656991585516,0.201348368957282,0.798651631042719,1
0.264914436985913,0.0504882546784775,0.949511745321522,0
0.223976552897797,0.184932128064818,0.815067871935181,0
0.178973243830954,0.271457508238353,0.728542491761647,1
0.187198638555356,0.276113311364392,0.723886688635608,1
0.21924931455044,0.0844998034888291,0.915500196511171,0
0.178500519996218,0.190343743386643,0.809656256613357,1
0.278245249125461,0.104392780481906,0.895607219518094,0
0.192398600737449,0.157934516431357,0.842065483568643,1
0.2089439349532,0.182785621428787,0.817214378571213,1
0.208565755885412,0.194032106902077,0.805967893097923,1
0.19835492105512,0.185083290503976,0.814916709496024,1
0.215656613406448,0.144904314176014,0.855095685823986,1
0.220762030821594,0.127550866160776,0.872449133839224,0
0.177838706627588,0.219608791607461,0.780391208392539,1
0.234471022028931,0.103123015992986,0.896876984007014,0
0.259430840502978,0.068506817426006,0.931493182573994,0
0.189845892029876,0.126885751428485,0.873114248571515,1
0.228798336012102,0.0938718747165704,0.90612812528343,0
0.205256689042261,0.111799740000605,0.888200259999395,0
0.214522076203082,0.153278713305318,0.846721286694682,0
0.217736598279285,0.161864739849442,0.838135260150558,1
0.18672591472062,0.201801856274753,0.798198143725247,1
0.22520563486811,0.120446231520392,0.879553768479608,0
0.221802023258013,0.105662544970826,0.894337455029174,0
0.209227569254042,0.0404208362306134,0.959579163769387,0
0.185969556585043,0.158750793602806,0.841249206397194,1
0.226623806372317,0.14206246031986,0.85793753968014,1
0.214616620970029,0.193276294706291,0.806723705293709,1
0.212914815164981,0.0486743054085921,0.951325694591408,0
0.205729412876997,0.175076337031774,0.824923662968226,1
0.228231067410419,0.133688061190555,0.866311938809445,0
0.194573130377234,0.119267164494966,0.880732835505034,1
0.242412782452491,0.069081234694803,0.930918765305197,0
0.202609435567741,0.0141488043051063,0.985851195694894,0
0.22189656802496,0.0945974544245246,0.905402545575476,0
0.122340928429611,0.194787919097863,0.805212080902137,1
0.27928524156188,0.0808114399733954,0.919188560026605,0
0.22586744823674,0.0751277322610878,0.924872267738912,0
0.21924931455044,0.161834507361611,0.838165492638389,0
0.187954996690933,0.153218248329655,0.846781751670345,0
0.295452396709842,0.08791607461378,0.91208392538622,0
0.241940058617755,0.145932218762282,0.854067781237718,0
0.20100217452964,0.201227439005956,0.798772560994044,1
0.21159118842772,0.0771230764579617,0.922876923542038,0
0.214616620970029,0.082141669437978,0.917858330562022,0
0.24014370804576,0.14333222480878,0.856667775191221,0
0.218303866880968,0.0305348127097379,0.969465187290262,0
0.186347735652832,0.161199625117151,0.838800374882849,1
0.225111090101163,0.19176467031472,0.80823532968528,1
0.241372790016073,0.0302929528070865,0.969707047192914,0
0.225016545334216,0.141246183148411,0.858753816851589,0
0.16914058806845,0.207576261450555,0.792423738549445,1
0.215278434338659,0.0587417238564561,0.941258276143544,0
0.208565755885412,0.194032106902077,0.805967893097923,1
0.192020421669661,0.175529824349246,0.824470175650754,1
0.218398411647915,0.0430510626719473,0.956948937328053,0
0.215751158173395,0.0665417057169634,0.933458294283037,0
0.154391604424695,0.122199715814614,0.877800284185386,1
0.200245816394063,0.215346010823231,0.784653989176769,0
0.175002363619174,0.221452973365178,0.778547026634822,1
0.259903564337714,0.0608277655168244,0.939172234483176,0
0.216696605842867,0.133748526166218,0.866251473833782,0
0.174340550250544,0.12210901835112,0.87789098164888,1
0.189467712962088,0.200139069444025,0.799860930555976,1
0.22785288834263,0.201257671493787,0.798742328506213,0
0.214711165736976,0.0712579738186655,0.928742026181335,0
0.201853077432164,0.153792665598452,0.846207334401548,1
0.204878509974473,0.0653324062037065,0.934667593796293,0
0.192020421669661,0.175529824349246,0.824470175650754,1
0.19967854779238,0.0737068053330108,0.926293194666989,0
0.239670984211024,0.158146143846177,0.841853856153823,0
0.209794837855725,0.189739093630015,0.810260906369985,1
0.179256878131795,0.215648335701545,0.784351664298455,1
0.212820270398033,0.141034555733591,0.858965444266409,0
0.242412782452491,0.125585754451734,0.874414245548266,0
0.190413160631559,0.0596789309792303,0.94032106902077,0
0.217263874444549,0.122653203132086,0.877346796867914,0
0.202136711733006,0.0942951295462103,0.90570487045379,0
0.196369480949229,0.13399038606887,0.86600961393113,1
